entrez_gene_id,reaction_id,rname,lmp_id,gene_name,species_long,gene_symbol
108099,R-MMU-6805470,AMPK phosphorylates TP53,LMP005152,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit",Mus musculus,Prkag2
108099,R-MMU-9613545,Prkaa2 phosphorylates Plins,LMP005152,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit",Mus musculus,Prkag2
108105,R-MMU-914010,Addition of GlcNAc to the Tn antigen forms a Core 3 glycoprotein,LMP006601,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",Mus musculus,B3gnt5
108155,R-MMU-3321805,NSL acetylates histone H4,LMP006123,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),Mus musculus,Ogt
108155,R-MMU-5689630,BAP1 binds BAP1-interacting complex,LMP006123,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),Mus musculus,Ogt
108841,R-MMU-5623643,RDH13 reduces atRAL to atROL,LMP003725,retinol dehydrogenase 13 (all-trans and 9-cis),Mus musculus,Rdh13
108902,R-MMU-2025724,"B3GNT1,2,3,4,7 add GlcNAc to form Keratan-PG",LMP004113,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1",Mus musculus,B3gnt1
108902,R-MMU-5617138,B4GAT1:GYLTL1B transfers Xyl from UDP-Xyl to GlcA-Xyl-GlcA,LMP004113,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1",Mus musculus,B3gnt1
108902,R-MMU-5617143,B4GAT1:GYLTL1B transfers GlcA from UDP-GlcA to Xyl-GlcA,LMP004113,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1",Mus musculus,B3gnt1
108902,R-MMU-9638090,B4GAT1:LARGE transfers Xyl from UDP-Xyl to GlcA-Xyl-GlcA,LMP004113,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1",Mus musculus,B3gnt1
108902,R-MMU-9638097,B4GAT1:LARGE transfers GlcA from UDP-GlcA to Xyl-GlcA,LMP004113,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1",Mus musculus,B3gnt1
109135,R-MMU-8870489,"PLEKHA4,(5,6) bind PI3P",LMP006151,"pleckstrin homology domain containing, family A member 5",Mus musculus,Plekha5
109672,R-MMU-198824,CYB5R3:FAD reduces CYB5A:ferriheme to CYB5A:heme,LMP000373,cytochrome b5 type A (microsomal),Mus musculus,Cyb5a
109672,R-MMU-198845,CYB5A:heme reduces Asc.- to AscH-,LMP000373,cytochrome b5 type A (microsomal),Mus musculus,Cyb5a
109672,R-MMU-9609921,SGTA binds Tail-anchored protein,LMP000373,cytochrome b5 type A (microsomal),Mus musculus,Cyb5a
109791,R-MMU-192422,Digestion of triacylglycerols by extracellular PTL:colipase,LMP002656,"colipase, pancreatic",Mus musculus,Clps
109791,R-MMU-192434,Digestion of diacylglycerols by extracellular PTL:colipase,LMP002656,"colipase, pancreatic",Mus musculus,Clps
109791,R-MMU-975593,PNLIP:CLPS hydrolyses RPALM to atROL and PALM,LMP002656,"colipase, pancreatic",Mus musculus,Clps
110006,R-MMU-1678854,GUSB tetramer hydrolyses CS/HS precursor,LMP005176,"glucuronidase, beta",Mus musculus,Gusb
110006,R-MMU-2162226,"GUSB tetramer hydrolyses GlcA-β1,3-GlcNAc",LMP005176,"glucuronidase, beta",Mus musculus,Gusb
110006,R-MMU-2162227,GUSB tetramer hydrolyses (HA)2,LMP005176,"glucuronidase, beta",Mus musculus,Gusb
110006,R-MMU-6798751,Exocytosis of azurophil granule lumen proteins,LMP005176,"glucuronidase, beta",Mus musculus,Gusb
110006,R-MMU-6800434,Exocytosis of ficolin-rich granule lumen proteins,LMP005176,"glucuronidase, beta",Mus musculus,Gusb
110115,R-MMU-193997,CYP11B1 oxidises 11DCORT,LMP005410,"cytochrome P450, family 11, subfamily b, polypeptide 1",Mus musculus,Cyp11b1
110196,R-MMU-191303,Another isopentenyl pyrophosphate is added to geranyl pyrophosphate,LMP002930,farnesyl diphosphate synthetase,Mus musculus,Fdps
110196,R-MMU-191322,Addition of isopentenyl pyrophosphate to DMAPP,LMP002930,farnesyl diphosphate synthetase,Mus musculus,Fdps
110197,R-MMU-426240,DAG kinase produces phosphatidic acid from DAG,LMP001806,"diacylglycerol kinase, gamma",Mus musculus,Dgkg
110198,R-MMU-5423637,AKR dimers reduce AFBDHO to AFBDOH,LMP005187,"aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase)",Mus musculus,Akr7a5
110417,R-MMU-162730,phosphatidylinositol + UDP-N-acetyl-D-glucosamine -> N-acetylglucosaminyl-PI + UDP,LMP003829,"phosphatidylinositol glycan anchor biosynthesis, class H",Mus musculus,Pigh
110446,R-MMU-70844,alpha-methyl-acetoacetyl-CoA + CoA => propionyl-CoA + acetyl-CoA,LMP002157,acetyl-Coenzyme A acetyltransferase 1,Mus musculus,Acat1
110446,R-MMU-73916,2 acetyl-CoA <=> acetoacetyl-CoA + CoA,LMP002157,acetyl-Coenzyme A acetyltransferase 1,Mus musculus,Acat1
110446,R-MMU-74181,acetoacetyl-CoA + CoA <=> 2 acetyl-CoA,LMP002157,acetyl-Coenzyme A acetyltransferase 1,Mus musculus,Acat1
110460,R-MMU-8848215,ACAT2 condenses 2 Ac-CoA to form ACA-CoA,LMP000898,acetyl-Coenzyme A acetyltransferase 2,Mus musculus,Acat2
110524,R-MMU-426240,DAG kinase produces phosphatidic acid from DAG,LMP002742,"diacylglycerol kinase, theta",Mus musculus,Dgkq
110606,R-MMU-2530501,FNTA:FNTB transfers FARN to GNGT1,LMP004358,"farnesyltransferase, CAAX box, beta",Mus musculus,Fntb
110611,R-MMU-8858252,HDLBP binds HDL,LMP001985,high density lipoprotein (HDL) binding protein,Mus musculus,Hdlbp
110695,R-MMU-6797955,ALDH7A1 oxidises BETALD to BET,LMP002099,"aldehyde dehydrogenase family 7, member A1",Mus musculus,Aldh7a1
110695,R-MMU-70941,alpha-aminoadipoate semialdehyde + NAD+ => alpha-aminoadipate + NADH + H+,LMP002099,"aldehyde dehydrogenase family 7, member A1",Mus musculus,Aldh7a1
110821,R-MMU-2993447,HLCS biotinylates 6x(PCCA:PCCB),LMP004314,"propionyl-Coenzyme A carboxylase, alpha polypeptide",Mus musculus,Pcca
110821,R-MMU-3323111,Cytoslic carboxylases translocate to mitochondrial matrix,LMP004314,"propionyl-Coenzyme A carboxylase, alpha polypeptide",Mus musculus,Pcca
110821,R-MMU-71031,propionyl-CoA + CO2 + ATP <=> D-methylmalonyl-CoA + ADP + orthophosphate,LMP004314,"propionyl-Coenzyme A carboxylase, alpha polypeptide",Mus musculus,Pcca
110911,R-MMU-1483165,PA is converted to CDP-DAG by CDS2,LMP002107,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2,Mus musculus,Cds2
110948,R-MMU-2993447,HLCS biotinylates 6x(PCCA:PCCB),LMP000177,holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase),Mus musculus,Hlcs
110948,R-MMU-2993799,HLCS biotinylates 6xMCCC1:6xMCCC2,LMP000177,holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase),Mus musculus,Hlcs
110948,R-MMU-2993802,HLCS biotinylates PC:Mn2+,LMP000177,holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase),Mus musculus,Hlcs
110948,R-MMU-2993814,HLCS biotinylates ACACA:Mn2+,LMP000177,holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase),Mus musculus,Hlcs
110948,R-MMU-4167511,HLCS biotinylates ACACB,LMP000177,holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase),Mus musculus,Hlcs
111175,R-MMU-6809810,PECR reduces 2E-phytenoyl-CoA to phytanoyl-CoA,LMP000873,peroxisomal trans-2-enoyl-CoA reductase,Mus musculus,Pecr
111175,R-MMU-9033235,"Cargo of PEX5S,L translocates from the cytosol to the peroxisomal matrix",LMP000873,peroxisomal trans-2-enoyl-CoA reductase,Mus musculus,Pecr
111175,R-MMU-9033236,"PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)",LMP000873,peroxisomal trans-2-enoyl-CoA reductase,Mus musculus,Pecr
112406,R-MMU-1234165,"Nuclear PHD1,3 hydroxylates proline residues on HIF3A",LMP000357,egl-9 family hypoxia-inducible factor 2,Mus musculus,Egln2
112406,R-MMU-1234181,"Nuclear PHD1,3 hydroxylates proline residues on HIF1A",LMP000357,egl-9 family hypoxia-inducible factor 2,Mus musculus,Egln2
112407,R-MMU-1234159,Proteasome proteolyzes ub-HIF-alpha,LMP003844,egl-9 family hypoxia-inducible factor 3,Mus musculus,Egln3
112407,R-MMU-1234163,Cytosolic VBC complex ubiquitinylates hydroxyprolyl-HIF-alpha ,LMP003844,egl-9 family hypoxia-inducible factor 3,Mus musculus,Egln3
112407,R-MMU-1234165,"Nuclear PHD1,3 hydroxylates proline residues on HIF3A",LMP003844,egl-9 family hypoxia-inducible factor 3,Mus musculus,Egln3
112407,R-MMU-1234173,"Cytosolic PHD2,3 hydroxylates proline residues on HIF3A",LMP003844,egl-9 family hypoxia-inducible factor 3,Mus musculus,Egln3
112407,R-MMU-1234177,"Cytosolic PHD2,3 hydroxylates proline residues on HIF1A",LMP003844,egl-9 family hypoxia-inducible factor 3,Mus musculus,Egln3
112407,R-MMU-1234181,"Nuclear PHD1,3 hydroxylates proline residues on HIF1A",LMP003844,egl-9 family hypoxia-inducible factor 3,Mus musculus,Egln3
112407,R-MMU-1234183,"Cytosolic VHL:EloB,C:CUL2:RBX1 binds hydroxyprolyl-HIF-alpha ",LMP003844,egl-9 family hypoxia-inducible factor 3,Mus musculus,Egln3
11303,R-MMU-216723,4xPALM-C-p-2S-ABCA1 tetramer transports CHOL from transport vesicle membrane to plasma membrane,LMP001209,"ATP-binding cassette, sub-family A (ABC1), member 1",Mus musculus,Abca1
11303,R-MMU-216727,4xPALM-C-p-2S-ABCA1 tetramer binds APOA1,LMP001209,"ATP-binding cassette, sub-family A (ABC1), member 1",Mus musculus,Abca1
11303,R-MMU-216757,4xPALM-C-p-2S-ABCA1 tetramer transports PL from transport vesicle membrane to plasma membrane,LMP001209,"ATP-binding cassette, sub-family A (ABC1), member 1",Mus musculus,Abca1
11303,R-MMU-5682084,ZDHCC8 transfers PALM from PALM-CoA to ABCA1 tetramer,LMP001209,"ATP-binding cassette, sub-family A (ABC1), member 1",Mus musculus,Abca1
11303,R-MMU-5682101,PKA phosphorylates 4xPALM-C-p-2S-ABCA1 tetramer,LMP001209,"ATP-binding cassette, sub-family A (ABC1), member 1",Mus musculus,Abca1
11303,R-MMU-5682103,4xPALM-C-ABCA1 tetramer translocates from ER membrane to plasma membrane,LMP001209,"ATP-binding cassette, sub-family A (ABC1), member 1",Mus musculus,Abca1
11303,R-MMU-9619756,NR1H2 binds ABCA1,LMP001209,"ATP-binding cassette, sub-family A (ABC1), member 1",Mus musculus,Abca1
11304,R-MMU-1467466,ABCA4 mediates atRAL transport,LMP001405,"ATP-binding cassette, sub-family A (ABC1), member 4",Mus musculus,Abca4
11307,R-MMU-266082,ABCG1-mediated transport of intracellular cholesterol to the cell surface,LMP001812,"ATP-binding cassette, sub-family G (WHITE), member 1",Mus musculus,Abcg1
11363,R-MMU-77263,lauroyl-CoA+FAD<=>2-trans-Dodecenoyl-CoA+FADH2,LMP002080,"acyl-Coenzyme A dehydrogenase, long-chain",Mus musculus,Acadl
11363,R-MMU-77274,myristoyl-CoA+FAD<=>trans-Tetradec-2-enoyl-CoA+FADH2,LMP002080,"acyl-Coenzyme A dehydrogenase, long-chain",Mus musculus,Acadl
11364,R-MMU-109341,dehydrogenation of 4-cis-decenoyl-CoA to form 2-trans-4-cis-decadienoyl-CoA,LMP001130,"acyl-Coenzyme A dehydrogenase, medium chain",Mus musculus,Acadm
11364,R-MMU-77338,Octanoyl-CoA+FAD<=>trans-Oct-2-enoyl-CoA+FADH2,LMP001130,"acyl-Coenzyme A dehydrogenase, medium chain",Mus musculus,Acadm
11364,R-MMU-77345,Decanoyl-CoA+FAD<=>trans-Dec-2-enoyl-CoA+FADH2,LMP001130,"acyl-Coenzyme A dehydrogenase, medium chain",Mus musculus,Acadm
11370,R-MMU-77299,palmitoyl-CoA+FAD<=>trans-Hexadec-2-enoyl-CoA+FADH2,LMP002866,"acyl-Coenzyme A dehydrogenase, very long chain",Mus musculus,Acadvl
113868,R-MMU-2066788,Formation of DHA-CoA catalysed by 3-ketoacyl-CoA thiolase,LMP000847,acetyl-Coenzyme A acyltransferase 1A,Mus musculus,Acaa1a
113868,R-MMU-390250,3-ketohexacosanoyl-CoA + CoASH => tetracosanoyl-CoA + acetyl-CoA,LMP000847,acetyl-Coenzyme A acyltransferase 1A,Mus musculus,Acaa1a
113868,R-MMU-6798749,Exocytosis of specific granule lumen proteins,LMP000847,acetyl-Coenzyme A acyltransferase 1A,Mus musculus,Acaa1a
113868,R-MMU-9033232,PEX7 binds cargo proteins containing PTS2,LMP000847,acetyl-Coenzyme A acyltransferase 1A,Mus musculus,Acaa1a
113868,R-MMU-9033514,Cargo of PEX5L:PEX7 translocates from the cytosol to the peroxisomal matrix,LMP000847,acetyl-Coenzyme A acyltransferase 1A,Mus musculus,Acaa1a
113868,R-MMU-9034356,Tysnd1 cleaves Acaa1a,LMP000847,acetyl-Coenzyme A acyltransferase 1A,Mus musculus,Acaa1a
11409,R-MMU-77319,Butanoyl-CoA+FAD<=>Crotonoyl-CoA+FADH2,LMP002888,"acyl-Coenzyme A dehydrogenase, short chain",Mus musculus,Acads
11409,R-MMU-77327,Hexanoyl-CoA+FAD<=>trans-Hex-2-enoyl-CoA+FADH2,LMP002888,"acyl-Coenzyme A dehydrogenase, short chain",Mus musculus,Acads
11416,R-MMU-727759,SLC33A1 transports Ac-CoA from cytosol to Golgi lumen,LMP003619,"solute carrier family 33 (acetyl-CoA transporter), member 1",Mus musculus,Slc33a1
11425,R-MMU-8854408,APOBR dimer binds VLDLs,LMP000097,apolipoprotein C-IV,Mus musculus,Apoc4
11425,R-MMU-8854462,VLDLR binds VLDL,LMP000097,apolipoprotein C-IV,Mus musculus,Apoc4
11425,R-MMU-8866321,VLDL binds APOC1 and APOC4,LMP000097,apolipoprotein C-IV,Mus musculus,Apoc4
11425,R-MMU-8933295,Lsr trimer binds VLDL,LMP000097,apolipoprotein C-IV,Mus musculus,Apoc4
11430,R-MMU-2066787,Oxidation of tetracosapentaenoyl-CoA to delta2-tetracosaheptaenoyl-CoA,LMP002274,"acyl-Coenzyme A oxidase 1, palmitoyl",Mus musculus,Acox1
11430,R-MMU-390256,"hexacosanoyl-CoA + O2 => trans-2,3-dehydrohexacosanoyl-CoA + H2O2",LMP002274,"acyl-Coenzyme A oxidase 1, palmitoyl",Mus musculus,Acox1
11430,R-MMU-9033235,"Cargo of PEX5S,L translocates from the cytosol to the peroxisomal matrix",LMP002274,"acyl-Coenzyme A oxidase 1, palmitoyl",Mus musculus,Acox1
11430,R-MMU-9033236,"PEX5S,L:Cargo binds PEX13:PEX14:PEX2:PEX10:PEX12 (Docking and Translocation Module)",LMP002274,"acyl-Coenzyme A oxidase 1, palmitoyl",Mus musculus,Acox1
11430,R-MMU-9033925,Pex5l binds Acox1 or Uox,LMP002274,"acyl-Coenzyme A oxidase 1, palmitoyl",Mus musculus,Acox1
11450,R-MMU-8848663,ADIPOQ trimer binds ADIPOR dimers,LMP000440,"adiponectin, C1Q and collagen domain containing",Mus musculus,Adipoq
114663,R-MMU-1855154,I1P is dephosphorylated to Ins by IMPA1/2 in the cytosol,LMP003848,inositol (myo)-1(or 4)-monophosphatase 2,Mus musculus,Impa2
114663,R-MMU-1855210,I3P is dephosphorylated to Ins by IMPA1/2 in the cytosol,LMP003848,inositol (myo)-1(or 4)-monophosphatase 2,Mus musculus,Impa2
114663,R-MMU-1855211,I4P is dephosphorylated to Ins by IMPA1/2 in the cytosol,LMP003848,inositol (myo)-1(or 4)-monophosphatase 2,Mus musculus,Impa2
114664,R-MMU-5693390,HSD17B11 dehydrogenates EST17b to E1,LMP004109,hydroxysteroid (17-beta) dehydrogenase 11,Mus musculus,Hsd17b11
114874,R-MMU-6786650,"DDHD1,2 hydrolyse PA",LMP002299,DDHD domain containing 1,Mus musculus,Ddhd1
114875,R-MMU-1855177,"PI(4,5)P2 is hydrolysed to I(1,4,5)P3 and DAG by cytosolic PLC[2] at the plasma membrane",LMP002515,"phospholipase C, zeta 1",Mus musculus,Plcz1
11520,R-MMU-9613507,Plins:Hspa8 binds Prkaa2,LMP001772,perilipin 2,Mus musculus,Plin2
11520,R-MMU-9613545,Prkaa2 phosphorylates Plins,LMP001772,perilipin 2,Mus musculus,Plin2
11520,R-MMU-9613562,Prkaa2 dissociate from p-Plins:Hspa8,LMP001772,perilipin 2,Mus musculus,Plin2
11520,R-MMU-9613670,p-Plins translocate from lipid droplet surface to cytosol,LMP001772,perilipin 2,Mus musculus,Plin2
11522,R-MMU-2162078,abacavir + 2 NAD+ => abacavir 5'-carboxylate + 2 NADH + 2 H+,LMP002248,alcohol dehydrogenase 1 (class I),Mus musculus,Adh1
11522,R-MMU-5362564,"ADH1A,1C,4 oxidise atROL to atRAL in vitro",LMP002248,alcohol dehydrogenase 1 (class I),Mus musculus,Adh1
11522,R-MMU-71707,ethanol + NAD+ => acetaldehyde + NADH + H+,LMP002248,alcohol dehydrogenase 1 (class I),Mus musculus,Adh1
11529,R-MMU-71707,ethanol + NAD+ => acetaldehyde + NADH + H+,LMP002538,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",Mus musculus,Adh7
11532,R-MMU-5692237,ADH5 oxidises S-HMGSH to S-FGSH,LMP000988,"alcohol dehydrogenase 5 (class III), chi polypeptide",Mus musculus,Adh5
11668,R-MMU-5362522,ALDHs oxidise atRAL to atRA,LMP001426,"aldehyde dehydrogenase family 1, subfamily A1",Mus musculus,Aldh1a1
11668,R-MMU-6813749,ALDH1A1 oxidises GA to DGA,LMP001426,"aldehyde dehydrogenase family 1, subfamily A1",Mus musculus,Aldh1a1
11668,R-MMU-71691,acetaldehyde + NAD+ => acetate + NADH + H+ [cytosolic],LMP001426,"aldehyde dehydrogenase family 1, subfamily A1",Mus musculus,Aldh1a1
11669,R-MMU-380608,5-hydroxyindole acetaldehyde to 5-hydroxyindole acetic acid,LMP001138,"aldehyde dehydrogenase 2, mitochondrial",Mus musculus,Aldh2
11669,R-MMU-71723,acetaldehyde + NAD+ => acetate + NADH + H+ [mitochondrial],LMP001138,"aldehyde dehydrogenase 2, mitochondrial",Mus musculus,Aldh2
11671,R-MMU-389609,ALDH3A2-2 oxidizes pristanal to pristanate,LMP001148,"aldehyde dehydrogenase family 3, subfamily A2",Mus musculus,Aldh3a2
11671,R-MMU-5692261,ALDH3A2-1 oxidises HD2NAL to PALM,LMP001148,"aldehyde dehydrogenase family 3, subfamily A2",Mus musculus,Aldh3a2
11671,R-MMU-9603775,PEX3:PEX19:class I PMP dissociates,LMP001148,"aldehyde dehydrogenase family 3, subfamily A2",Mus musculus,Aldh3a2
11671,R-MMU-9603784,PEX19:class I PMP binds PEX3,LMP001148,"aldehyde dehydrogenase family 3, subfamily A2",Mus musculus,Aldh3a2
11671,R-MMU-9603804,PEX19 binds class I peroxisomal membrane proteins,LMP001148,"aldehyde dehydrogenase family 3, subfamily A2",Mus musculus,Aldh3a2
11671,R-MMU-9609921,SGTA binds Tail-anchored protein,LMP001148,"aldehyde dehydrogenase family 3, subfamily A2",Mus musculus,Aldh3a2
11677,R-MMU-196060,Reduction of isocaproaldehyde to 4-methylpentan-1-ol,LMP002357,"aldo-keto reductase family 1, member B3 (aldose reductase)",Mus musculus,Akr1b3
11677,R-MMU-5652172,AKR1B1 reduces Glc to D-sorbitol,LMP002357,"aldo-keto reductase family 1, member B3 (aldose reductase)",Mus musculus,Akr1b3
11684,R-MMU-2161775,ALOX12 oxidises LTA4 to LXA4/B4,LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-2161794,Arachidonic acid is converted to HXA3/B3 by ALOX12,LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-2161948,Arachidonic acid  is converted to 12-oxoETE by ALOX12,LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-2161964,Arachidonic acid is oxidised to 12S-HpETE by ALOX12/15,LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-9020274,ALOX12:Fe2+ oxidises DHA to 14(S)-Hp-DHA,LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-9024983,"ALOX12:Fe2+ dehydrogenates 14(S)-Hp-DHA to 13(S),14(S)-epoxy-DHA",LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-9025957,ALOX12:Fe2+ oxidises DPAn-6 to 14(S)-HDPAn-6,LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-9026006,ALOX12:Fe2+ oxidises DPAn-3 to 14(S)-Hp-DPAn-3,LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
11684,R-MMU-9026007,"ALOX12:Fe2+ dehydrogenates 14(S)-Hp-DPAn-3 to 13,14-epoxy-DPAn-3",LMP000439,arachidonate 12-lipoxygenase,Mus musculus,Alox12
116852,R-MMU-192036,"5Beta-cholesten-7alpha, 12alpha-diol-3-one is reduced to 5beta-cholestan-3alpha, 7alpha, 12alpha-triol",LMP003932,"aldo-keto reductase family 1, member C20",Mus musculus,Akr1c20
116852,R-MMU-192160,"5beta-cholestan-7alpha-ol-3-one is reduced to 5beta-cholestan-3alpha, 7alpha-diol",LMP003932,"aldo-keto reductase family 1, member C20",Mus musculus,Akr1c20
116852,R-MMU-193758,"5beta-cholestan-7alpha,24(S)-diol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,24(S)-triol",LMP003932,"aldo-keto reductase family 1, member C20",Mus musculus,Akr1c20
116852,R-MMU-193781,"5Beta-cholestan-7alpha,12alpha,24(S)-triol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol",LMP003932,"aldo-keto reductase family 1, member C20",Mus musculus,Akr1c20
116852,R-MMU-193800,"5Beta-cholestan-7alpha,12alpha,27-triol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,12alpha,27-tetrol",LMP003932,"aldo-keto reductase family 1, member C20",Mus musculus,Akr1c20
116852,R-MMU-193841,"5beta-cholestan-7alpha,27-diol-3-one is reduced to 5beta-cholestan-3alpha,7alpha,27-triol",LMP003932,"aldo-keto reductase family 1, member C20",Mus musculus,Akr1c20
116852,R-MMU-2855252,AKRs reduce RBP2:atRAL to RBP2:atROL,LMP003932,"aldo-keto reductase family 1, member C20",Mus musculus,Akr1c20
11686,R-MMU-2161950,Arachidonic acid is oxidised to 12R-HpETE by ALOX12B,LMP001597,"arachidonate 12-lipoxygenase, 12R type",Mus musculus,Alox12b
11687,R-MMU-2161964,Arachidonic acid is oxidised to 12S-HpETE by ALOX12/15,LMP000437,arachidonate 15-lipoxygenase,Mus musculus,Alox15
